comment_id,comment,user_id,user_name,comment_time,comment_likes,total_reply_count,is_top_level_comment,video_title,channel_title,video_published_at,video_views,video_likes,relacion_evento,evento,tipo_evento,condiciones_cuenta,duration_timedelta,duration_seconds,translated_text,polarity,Sentimiento
UgyB6n7uJmrUXR24L_x4AaABAg.A45xBVD921wA4DZYToUY7w,Que va a defender al pueblo! Camaleóna!,UCoZmncAHvhBa-Sqqp3S2s-g,@anamariacaprini59,2024-06-03 10:53:26+00:00,1,0,False,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,Who is going to defend the people! Chameleon!,0.0,Neutral
UgxLm9hFmh0eukf250d4AaABAg,Muy bien Mirta! Habla de la realidad!!,UCfgOcq7QVaancWKyrEs5Isw,@hugocardero4408,2024-05-31 11:41:22+00:00,5,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,Very well Mirta! You speak from reality!!,0.390625,Positivo
UgweY7WY1S2I8nKwlSN4AaABAg,Guardese a silencio !,UC_BlxBrS0bITcrgR6sNRPXw,@user-sc1vz8zu1w,2024-05-31 11:39:40+00:00,0,1,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,Keep quiet!,0.0,Neutral
UgweY7WY1S2I8nKwlSN4AaABAg.A45vSZvNtu4A46kubKpwDs,Por decir la  verdad?NO.,UCmeL9YtxbOkEa7yZ6yjSkpQ,@patryfilippi2005,2024-05-31 19:26:46+00:00,0,0,False,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,For telling the truth? NO.,0.0,Neutral
UgwkeiHSTy6_ES7Yqh94AaABAg,Viva milei viva la patria,UCIDkYa-EGZm_KwKWUnGC-Xw,@user-tj3kh8hi8c,2024-05-31 11:32:12+00:00,0,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,"Long live my country, long live my country",0.043181818181818175,Positivo
Ugy1iHV0TDj3s2C7-cp4AaABAg,Kukas a llorar... ustedes son uno mentirosos...,UCIDkYa-EGZm_KwKWUnGC-Xw,@user-tj3kh8hi8c,2024-05-31 11:31:57+00:00,0,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,"Kukas, cry... you are all liars...",0.0,Neutral
Ugznf121WEUIzkOrO9F4AaABAg,Gorilas arrepentidos?,UCbUxZedFJvhB35xI95vJuRg,@ezequielruiz1247,2024-05-31 11:13:35+00:00,0,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,Repentant gorillas?,0.0,Neutral
Ugy9UY61nYe9kF-hYPR4AaABAg,Milei dejará Argentina en la miseria y el se marchará millonario a otro país.,UCkt_zZDUywF2O4bSYPxPi_g,@kalingalan9611,2024-05-31 10:41:46+00:00,0,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,Milei will leave Argentina in misery and he will go to another country as a millionaire.,0.0,Neutral
UgxQ9qLDcrJCZIHIARN4AaABAg,Que cinismo de de Mirta después de la guerra que aplicó tanta guerra mediática contra los kirsner,UCQ9zjMPChyoEDkz__PAneyQ,@joserodriguez-pk7pp,2024-05-31 10:39:43+00:00,0,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,What cynicism from Mirta after the war that she applied so much media war against the Kirchners,0.2,Positivo
UgycR-c5a21jhrUvpcp4AaABAg,No ahy plata pero los q están en el gobierno. Se aumentan  los sueldos y de donde sale la plata para pagar alos del gobierno dejen de aumentar los impuestos de eso deben hablar en lugar de   Ocultarlo,UCC-faFtHjyjRVc1oweYakjA,@joemarkmurga1780,2024-05-31 10:35:08+00:00,0,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,"There is no money, but those who are in the government. Salaries are increased and where does the money come from to pay those in the government? Stop raising taxes. You should talk about it instead of hiding it.",0.0,Neutral
Ugw-xSx5hcUXYSaygc14AaABAg,Miles los quiere( los alimentos) para sus perros,UC5E3DBydNgFYTP63-D2-G8w,@RafaelRamirez-qi9uc,2024-05-31 10:03:41+00:00,0,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,Miles wants them (the food) for his dogs,0.2,Positivo
UgxIMUfBx205UIlHEDR4AaABAg,Mirtha ya debería de cancelar esa idea de servir comida en su programa es muy insultante para los que no tienen que comer!,UCiFrtjO-IkzB2ReyvzZ4Xdg,@valery9599,2024-05-31 09:34:27+00:00,0,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,"Mirtha should already cancel this idea of ​​serving food on her show, it is very insulting to those who do not have anything to eat!",-1.0,Negativo
UgxJzx8-_kF00UjfGgB4AaABAg,"Según milei los planeros no merecen absolutamente nada gratis y sus focas le aplauden, ya llegará el día en que esas focas tampoco tengan que comer vamos a ver si siguen aplaudiendo!",UCiFrtjO-IkzB2ReyvzZ4Xdg,@valery9599,2024-05-31 09:32:00+00:00,0,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,"According to Milei, the gliders do not deserve anything for free and their seals applaud them. The day will come when those seals will not have to eat either. Let's see if they continue applauding!",0.5,Positivo
Ugx3bZNS4iG9Uo923Lh4AaABAg,Tarde querida Mirtha.... muchos lo vimos venir y uds no escucharon,UCAaen42UF-3wk54ZdVxhOHw,@paulinaf8333,2024-05-31 09:02:35+00:00,22,1,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,Late dear Mirtha.... many of us saw it coming and you didn't listen,0.1,Positivo
Ugx3bZNS4iG9Uo923Lh4AaABAg.A45dU1qltiPA4CNPbzrR9a,Nunca es tarde. Poco a poco vemos la verdad de la conducta de él. Las palabras no valen y se las lleva el viento. Las acciones son la realidad. Y esta realidad es terrible.,UCcajb3PFNiGXl7-eph30oWg,@aidamartinez3431,2024-06-02 23:48:07+00:00,5,0,False,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,It is never too late. Little by little we see the truth of his conduct. Words are worthless and are carried away by the wind. Actions are reality. And this reality is terrible.,-0.495,Negativo
UgxZI8-MH8l0hEbOkyl4AaABAg,Nunca le escuche pedir como rogando mientras estaban los k...,UC4ie6XP7L0KJQaCdtu4dgTA,@lilianpintos2849,2024-05-31 07:07:00+00:00,1,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,I never heard him ask as if he was begging while the k...,0.0,Neutral
UgxTFvqr5Av2CT2bU754AaABAg,"Vamos Mirtha!!! Que sorpresa tan grande y agradable,  Mirtha diciendoles cara a cara lo que muchos queremos decirles",UCBdZcNop3L_5ymm28gNGtKQ,@hugorabenitz639,2024-05-31 05:17:47+00:00,0,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,"Come on Mirtha!!! What a great and pleasant surprise, Mirtha telling you face to face what many of us want to tell you.",0.6777777777777777,Positivo
UgwFEXXoXiUn9hEhuzl4AaABAg,"Mirta Legrand es una hipocrita, no deja hablar a otro por que sabe q le va a decir las verdades, cual comida quieren q le den, son mate la mayoria q dicen de esas comidas creen q la gente se alimenta de mate, ella vive bien, lo q sale x su boca son tapas, quisiera saber q dijo esta tipa desde 20 años atras.",UCSMKGWA7wTtihLOST14xNCg,@aquienleimporta1465,2024-05-31 05:16:16+00:00,0,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,"Mirta Legrand is a hypocrite, she doesn't let others speak because she knows they will tell them the truth, what food do they want them to give her, most of those who talk about those foods believe that people eat mate, she lives well, what comes out of her mouth is tapas, I would like to know what this woman said 20 years ago.",0.5,Positivo
UgwPxF2wpId3MSBMYx14AaABAg,Ya es hora que (M) se vaya el pais se ha transformado en una pesadilla no da para mas,UCxcCSeGGV-0u07f2uUCddDw,@gracielagallegos7000,2024-05-31 04:40:00+00:00,0,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,"It's time for (M) to leave, the country has become a nightmare and can't take any more.",0.5,Positivo
UgyJHeYLQZQ6hr5VYgh4AaABAg,Es la unica gran Diva Argentina esta comprometida con nuestro pais. Admiro su inteligencia es una genia! No como la otra mente de pajarito.,UCx8HqvZ32pg_FJCgWsuICGQ,@nancysingler1612,2024-05-31 04:22:08+00:00,0,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,"She is the only great Argentine Diva who is committed to our country. I admire her intelligence, she is a genius! Not like the other bird-like mind.",0.2916666666666667,Positivo
UgxkwepjumMd566ub-h4AaABAg,Pues ese fracasado “Macri” es uno de los actuales preferidos de Milei!,UCveHVoMkEuHzO-dcIuW6qyQ,@CarlosGarcia-vw8sc,2024-05-31 04:04:30+00:00,0,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,"Well, that failed “Macri” is one of Milei’s current favorites!",-0.25,Negativo
UgzzpJCCAShwy4eb2_x4AaABAg,"Tiene toda la razón al final me da asco porque todos son iguales. Es una belleza esa mujer, uba Diva, Total",UCkP2EDMXdKvPKaY5Jkmayfg,@laurayohanagrandepehil3287,2024-05-31 03:41:33+00:00,0,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,"You are absolutely right, in the end it disgusts me because they are all the same. That woman is a beauty, a Diva, Total",0.09523809523809523,Positivo
Ugy4WivDt5YUz0tKcIl4AaABAg,"Mirtha, debería distribuir, o heredar  un poco de su herencia a los pobres y muchos q, los q, les sobra y sólo dicen bla bla bla",UC7RJK9H4QqoMsm-WV-q8Igw,@carmenrodrigez8147,2024-05-31 03:21:26+00:00,0,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,"Mirtha, you should distribute, or inherit a little of your inheritance to the poor and many who, those who, have extra and only say blah blah blah",-0.017500000000000005,Negativo
Ugy3WCcLgshuooUAAp94AaABAg,👏👏👏👏👏👏👏Bieeen Mirtha❤,UCkh_wZz8g52ItWX8rsU74-A,@fannyamaliafarina6662,2024-05-31 02:53:51+00:00,0,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,👏👏👏👏👏👏👏👏Goodbye Mirtha❤,0.0,Neutral
UgxwPZZcp3KDVX5NDqV4AaABAg,Esta para donde calienta el sol,UC3xnBrlOpH0UIx-qki_WmRA,@vizgarrawalter4621,2024-05-31 02:47:33+00:00,2,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,This is where the sun warms,0.0,Neutral
UgzkuiqMl7Qq_lhDlU54AaABAg,"Gente estos periodistas ? Pasan partes que les conviene, para hacer quedar mal al gobierno ...  Realmente quieren saber la verdad ????? Vean toda la entrevista... no lo que quieren mostrar !!!!!",UCSugmcJ8egrZDHtGpNBk7sw,@claudiarivero2385,2024-05-31 02:32:40+00:00,0,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,"People, these journalists? They show parts that suit them, to make the government look bad... Do they really want to know the truth????? Watch the whole interview... not what they want to show!!!!!",0.03678385416666672,Positivo
UgxKt2qCMNZYmkGVX2J4AaABAg,Ahí está el libertario traidor..,UCtT9LaQW4ljyPsNkq6TccnA,@luiselopez8644,2024-05-31 02:27:54+00:00,3,1,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,There is the traitorous libertarian..,0.0,Neutral
UgxKt2qCMNZYmkGVX2J4AaABAg.A44wJDANBkeA4AgsF9-g6c,Primo hermano del salva patrias de España el del caballo osea Abascal,UCz4gWYBHSYHc6xSggcjiLgg,@joseoneca1498,2024-06-02 08:08:27+00:00,0,0,False,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,"First cousin of the savior of Spain, the one on the horse, that is, Abascal",0.25,Positivo
Ugz-QkYjdGGfL3bzd1l4AaABAg,Y el gobierno anterior multiplicando comedores que no existían. No hemos tenido suerte. Desde el año 2001 a los tumbos Argentina.,UC7HYVqWe899AoMtdafDFVYw,@Maleficonove,2024-05-31 02:24:22+00:00,1,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,And the previous government was multiplying soup kitchens that did not exist. We have not had any luck. Argentina has been in a mess since 2001.,-0.17083333333333334,Negativo
UgzPoFUmRp0ZT3SVZ2R4AaABAg,La derecha es lo mejor y el capitalismoooo,UCk6HJPLUi1QlKFrmNO4_aPg,@victorcardenas5435,2024-05-31 02:05:34+00:00,0,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,The right is the best and capitalism,0.6428571428571428,Positivo
UgxY1kjI6vxvBDI4cfZ4AaABAg,"oiga feinmann, le recomendaria verse en los videos cuando arma un de sus intriguitas presuntamente perversas que son tan paupérrimas y ridículas y que van a quedar. Hay algo que se llama decencia y a la larga importa, y no solo morales o simbólicas.",UC4agkKZaDB9RNWrk4DF9oXQ,@pipeinxx,2024-05-31 01:53:50+00:00,0,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,"Hey, Feinmann, I would recommend that you watch the videos when he puts together one of his supposedly perverse little plots that are so poor and ridiculous that they will stick. There is something called decency and in the long run it matters, and not just moral or symbolic things.",-0.19416666666666668,Negativo
Ugwx3yZUsMltyDjnJ_p4AaABAg,"Bueno,menos mal que se dió. Cuenta que está porquería de gobierno que eligieron ,no sirve para nada ..Trajo Hambre, Miseria , Muerte, Desgracia, Ellos no se preocupan porque ganan más de 7.000.000 Millones por mes mientras que los Jubilados, Trabajadores, Docentes, Salud , No alcanza a ganar ni 250,000 pesos una Vergüenza, Caradura inescrupuloso,No tiene Valores ni perdón de Díos, Que la fuerza del cielo ,lo deje caer y se revienteeer",UCaqthMtB7YQNPSdeZMy-FOA,@user-lk8sc9kz2b,2024-05-31 01:41:19+00:00,0,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,"Well, thank goodness it happened. Realize that this garbage government they elected is useless... It brought hunger, misery, death, misfortune. They don't care because they earn more than 7,000,000 million per month while retirees, workers, teachers, health workers, can't even earn 250,000 pesos. Shameful, unscrupulous, shameless, has no values ​​or forgiveness from God. May the force of heaven let it fall and break.",0.0,Neutral
UgwRRGIZ2mh9cg0ALbV4AaABAg,"Mirtha, sos la numero 1, Mirtha cualquier dia te vacuno !!! Grande Mirtha❤ !!!",UCB3hWWoccei0C6W7kcfSNpw,@carlossoriagonzalez5996,2024-05-31 01:40:06+00:00,0,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,"Mirtha, you are number 1, Mirtha, I will vaccinate you any day!!! Great Mirtha❤ !!!",1.0,Positivo
UgwAh2lZLm4T6tYn4fd4AaABAg,Bravo chiqui❤❤❤❤,UCAIWiW02tDCSuJek0tHrTwg,@lilianagarcia7362,2024-05-31 01:10:21+00:00,0,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,Well done kiddo❤❤❤❤,0.0,Neutral
UgwnZjwhXGG_fwnkMnR4AaABAg,Grande Mirta!!!!!!,UCBS-0iK-YKy5UKd0EWnQbRQ,@ireneeusebiajorge2489,2024-05-31 00:23:32+00:00,0,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,Great Mirta!!!!!!,1.0,Positivo
UgziOkJBltZCv5iT2Kx4AaABAg,Grande mirta,UCvwbGql5ftvjgEn_Thz5bsg,@alfonsotranamil9467,2024-05-31 00:19:03+00:00,0,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,Great myrtle,0.8,Positivo
Ugxfnz_7ysjkAOWO1TZ4AaABAg,"Que mala gente que son, no querían repartir los alimentos  a los pobres. Pero habrá justicia divina sobre estos gobernantes sin duda y quienes justifican esta acción.",UCpIm6CLqBoTAhO_B13xs1Ig,@lrvass7968,2024-05-31 00:08:25+00:00,16,1,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,"What bad people they are, they did not want to distribute food to the poor. But there will be divine justice on these rulers without a doubt and on those who justify this action.",-0.3333333333333333,Negativo
Ugxfnz_7ysjkAOWO1TZ4AaABAg.A44gL_NvcuXA476tnlBo7U,Pobre es la clase media ahora....llena de impuestos que los pobres no pagan..,UClGLIwTzaOceFHQaCBnO93w,@ab9918,2024-05-31 22:47:38+00:00,0,0,False,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,The middle class is poor now...full of taxes that the poor don't pay.,-0.26666666666666666,Negativo
Ugzt8TS2b6DgKszga-J4AaABAg,Que desastre ese Milei! Que carajo votaron??,UCg4g_yhS679vHLu5kAmJwnw,@martadiego7830,2024-05-30 23:50:39+00:00,20,7,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,What a disaster that Milei! What the hell did they vote for?,0.0,Neutral
Ugzt8TS2b6DgKszga-J4AaABAg.A44eJTa4v7AA46mmj2Lyql,"Alguien con quien se sentian representados, alguien dañado, triste y con el corazon congelado",UCCEkLDekMAI7Lpdn9D6J8Jg,@studiotheproxectbattle,2024-05-31 19:43:10+00:00,2,0,False,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,"Someone they felt represented by, someone damaged, sad and with a frozen heart.",-0.5,Negativo
Ugzt8TS2b6DgKszga-J4AaABAg.A44eJTa4v7AA476THjEWc-,No tuvo mayoría fue maniobra política igual que con Kirchner...<br>..,UClGLIwTzaOceFHQaCBnO93w,@ab9918,2024-05-31 22:43:52+00:00,0,0,False,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,"He did not have a majority, it was a political maneuver, just like with Kirchner...<br>..",0.0,Neutral
Ugzt8TS2b6DgKszga-J4AaABAg.A44eJTa4v7AA47Daj38uHw,Buscar a los p que lo votaron,UCVl2KtLN9ImU1wJqoo-65tg,@ElenaSelvini-ok7is,2024-05-31 23:46:12+00:00,0,0,False,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,Find the p who voted for him,0.0,Neutral
Ugzt8TS2b6DgKszga-J4AaABAg.A44eJTa4v7AA47ENGFvcM7,No tuvo mayoría.,UClGLIwTzaOceFHQaCBnO93w,@ab9918,2024-05-31 23:52:57+00:00,0,0,False,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,He did not have a majority.,0.0,Neutral
Ugzt8TS2b6DgKszga-J4AaABAg.A44eJTa4v7AA47EnCnyZEe,@@ab9918 los famosos fallos de la democracia xd,UCCEkLDekMAI7Lpdn9D6J8Jg,@studiotheproxectbattle,2024-05-31 23:56:38+00:00,0,0,False,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,@@ab9918 the famous failures of democracy xd,0.5,Positivo
Ugx2qM-6CUcX9vPtiCl4AaABAg,Milei esta secuestrado desde el inicio por el SIONISMO que desea apropiarse de todo el territorio Argentino para ellos. ¿Tendran planeado un apartheid en Argentina?,UC5i4ZBLX7I66V4VmuUmwC0A,@enriquediaz8708,2024-05-30 23:29:55+00:00,0,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,"Milei has been kidnapped from the beginning by ZIONISM, which wants to appropriate all of Argentina's territory for itself. Do they have plans for apartheid in Argentina?",0.35,Positivo
Ugxevd-BsoSmkXMAk2d4AaABAg,Pobre Mirta. Aun no comprende lo que debe entender sivseguirian. Los kisneristas ladrones,UCZY2lh1ouy2J4v_vfE5zVqg,@teresablacud2843,2024-05-30 23:16:55+00:00,0,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,Poor Mirta. She still doesn't understand what she should understand if they continue. The thieving Kirchnerists,-0.4,Negativo
UgyI-hmlBhkUaHuRXbh4AaABAg,Juicio político  a todos este gobierno,UCSvrf68h0taaTGrfN3FQyfQ,@user-uj6yb1ks6y,2024-05-30 23:07:06+00:00,1,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,Impeachment of all this government,0.0,Neutral
UgwK6z8MhJgbu0-OMyt4AaABAg,Meley. Chamullo Mileydi. Le ceen todo. Los camuyeros nos conocemos y este presente chamullo Mileydi miente ala gente 😂😂😂😂😂,UC4ko3lOIHqBgO8pcGk-bp7Q,@marcosalvarado5991,2024-05-30 22:51:40+00:00,1,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,Meley. Mileydi bullshit. They believe everything. The bullshit artists know each other and this current Mileydi bullshit is lying to people 😂😂😂😂😂,-0.0625,Negativo
UgxbYt0ZQTCwSNeLMxh4AaABAg,Después.de.cuidar.ha.ma ti.pelea.por.el.pueblo,UCy3HeuHs6txAmhH6yN05Ttw,@victorstella4535,2024-05-30 22:47:35+00:00,0,0,True,Lo hizo pelota: Mirtha destrozó a Milei por no entregar los alimentos retenidos,El Destape,2024-05-28 00:30:06+00:00,156052,4351,Si,Crisis alimentos Capital Humano,Desfavorable,En contra,0 days 00:09:25,565.0,"After taking care of you, he fights for the people",0.0,Neutral
